리뷰ID,리뷰작성일,상품구매일,배송완료일,리뷰본문,회원등급,상품번호,상품명,상품가격,상품옵션,리뷰작성경로,리뷰별점,태그,포토개수,동영상개수,댓글개수,댓글내용
84859aa9b724,2026-03-27 14:36:30,2026-03-20 21:49:45,2026-03-24 14:22:00,진동소리가 엄청 큰것에 비해 실제 진동이 목긴장 완화에 도움을 주지않습니다. 오히려 목에 조금더 긴장이 들어가면서 불편감이 있습니다,,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 1개,기존리뷰,1,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=13709226&t=board 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
e9dcccf82ffa,2026-03-27 16:18:55,2026-03-14 22:08:30,2026-03-17 13:43:12,"좋아요
올려주는 힘도 든든",,100,허리편한케어 V1 허리 마사지기,129000,수량선택: 허리편한케어 V1 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
e2cec4464b9d,2026-03-27 16:45:20,2026-03-20 11:31:35,2026-03-21 15:42:44,"엄마가 족저근막염이라서 인스타 광고타고 네이버로 결제했는데, 테스트하고 엄마가 맞지않는다고 해서 반픔 요청했는데 광고에서 본거처럼 공식몰 아니면 반품이 안된다고 하네요. 여기서 구입 하시는분들 참고하세요. .. 반품 안된답니다.",,757,★최대할인 비밀링크★ 발편한케어 V1 프리미엄 발 마사지기,89000,"사이즈선택: M (220 - 270mm), 수량선택: 발편한케어 1개",기존리뷰,2,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=13709226&t=board 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
b426928089bb,2026-03-27 17:32:53,2026-03-25 09:48:05,2026-03-26 12:48:00,좋습니다 찌릿찌릿 하고 치료 되는느낌이에요,,757,★최대할인 비밀링크★ 발편한케어 V1 프리미엄 발 마사지기,89000,"사이즈선택: M (220 - 270mm), 수량선택: 발편한케어 1개",기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
d6193dc2e7e2,2026-03-28 00:56:52,2026-02-22 00:33:45,2026-02-24 18:46:21,목뼈멍들고ㅜㅜ 이거슨 누가쓰면 편할까요??,,70,목편한케어 목 마사지기,99000,수량선택: 목편한케어 1개,기존리뷰,1,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=13709226&t=board 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
57464e62dc68,2026-03-28 10:12:57,2026-03-26 14:30:37,2026-05-05 15:45:00,"어머니 디스크 치료목적으로 사드렸습니다
목,어깨 통증완화에 좋다해서 사드렸는데 아주 만족하십니다 
많이 팔려서 다음 버젼은 무선도 나오면 좋겠어요",,724,★최대할인 비밀링크★ 목베개 플러스 특가,89000,수량선택: 목베개 플러스 1개,모바일,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
f7fc84d14206,2026-03-28 18:33:29,2026-03-27 09:30:57,2026-03-28 14:51:00,"구매후 다음날바로배송~허리,목 마사지해보니 너무 시원하네요. 하루에한번씩 피로 풀수있게되어 좋네요. 좋은제품 잘 사용하겠습니다.",,905,[예나러브x슬룸] 구독자 전용 ★초특가★ 할인,94900,수량선택: ★[예나러브SET] 허리편한케어 V2 + 목편한케어 플라잉 + (증정)마그네슘 시너지 크림,모바일,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
2bbab2a928af,2026-03-28 06:51:21,2026-03-23 15:26:30,2026-03-24 19:33:00,"처음에는 아프다 생각했는데,지금은 시원합니다.발을 꽉 조여주니,피로가 빨리 풀립니다.",,757,★최대할인 비밀링크★ 발편한케어 V1 프리미엄 발 마사지기,89000,"사이즈선택: L (250 - 295mm), 수량선택: 발편한케어 1개",기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
1b684c91c1c6,2026-03-28 08:10:48,2026-03-25 22:18:40,2026-03-27 15:14:00,"맛사지 강도가 좀약함
 충전식이 아니닌ㆍ 선을 꽂은상태로 맛사지 하다보니 조금불편함",,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 1개,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
db45efae6a6c,2026-03-28 10:53:08,2026-03-23 16:17:35,2026-03-25 13:24:00,"생각보다는 시원한 느낌은 아닙니다
그래도 열심히 사용하겠습니다",,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 1개,기존리뷰,3,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=13709226&t=board 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
48f43b126ff9,2026-03-28 17:38:37,2026-03-27 13:57:40,2026-03-28 11:10:00,말이필요없음! 써보면 암!! 최고!!!,,636,허리편한케어 V2 허리 마사지기,149000,수량선택: 허리편한케어 V2 1개 (허리베개 1개 증정),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
3a2d29a46d9b,2026-03-28 18:38:37,2026-03-24 00:26:25,2026-03-25 17:45:00,"사용하기 불편. .
부모님이 별로라고 반품하라는거
사용해서 안된다고 말리고 방치",,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 1개,기존리뷰,3,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=13709226&t=board 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
328bbecc10a5,2026-03-28 20:12:16,2026-03-17 10:36:10,2026-03-18 13:38:05,사용하기 간편하고 여행갈때 챙겨 갈 수 있을 정도의 크기라 정말 좋습니다.,,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 3개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
0a22ac342732,2026-03-28 22:24:50,2025-12-26 11:57:35,2025-12-27 15:42:00,목이 시원하고 좋아요,,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
11c31ac472fb,2026-03-29 00:18:03,2026-02-23 21:00:40,2026-02-25 16:18:15,진동이너무 쎈거같아요,,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 1개,기존리뷰,4,,1,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=13709226&t=board 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
8a72d3fce4d4,2026-03-29 08:16:06,2026-03-26 21:30:52,2026-03-28 15:56:00,"자동모드 불량입니다. 설명대로 5초 길게 눌렀는데 30초 정도 진동하다가 바로 꺼집니다. 여러 번 시도해봤어요.
(수동은 정상) 발송전 철저한 검수, 필요해 보입니다. 반품합니다.",,724,★최대할인 비밀링크★ 목베개 플러스 특가,89000,수량선택: 목베개 플러스 1개,모바일(상품리뷰),3,동영상 리뷰,0,1,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다. 😥

리뷰로는 상세한 안내가 어려워, 자세한 내용 알림톡(문자) 발송 도와드렸으니 확인 부탁드리겠습니다.
추가로 궁금하신 점이 있으시거나 문자 확인하신 후에도 해결되지 않는 경우
번거로우시겠지만 슬룸 채팅 상담을 통해 연락 주시면 빠르게 안내 도와드리겠습니다.

▶ 슬룸 채팅 상담 (※ 월-목 09:30-17:00, 금 09:30-16:00, 주말 및 공휴일 휴무)
http://sloom.channel.io/

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다. 감사합니다."
a9eab0b2b3ea,2026-03-29 10:59:13,2026-03-27 11:15:54,2026-03-28 14:26:00,"생각보다 진동이나 목 마사지가
시원하게 잘 되네요
잘 사용하고 있습니다
좋은 제품 감사합니다 ",,905,[예나러브x슬룸] 구독자 전용 ★초특가★ 할인,94900,수량선택: ★[예나러브SET] 허리편한케어 V2 + 목편한케어 플라잉 + (증정)마그네슘 시너지 크림,모바일,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
07bbe602c510,2026-03-29 18:03:13,2026-03-27 00:21:09,2026-03-28 18:36:05,한의원 허리 견인 정도 느낌이 남니다 허리 목 다 하고나니 좋네요~^^,,905,[예나러브x슬룸] 구독자 전용 ★초특가★ 할인,94900,수량선택: ★[예나러브SET] 허리편한케어 V2 + 목편한케어 플라잉 + (증정)마그네슘 시너지 크림,모바일,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
dcbddcc4b4a6,2026-03-29 19:00:37,2026-03-19 09:06:29,,작년 12월부터 목이 안돌아가서 병원 갔더니 목디스크라고 신경차단술 해야 된다하더라구요. 그건 다음에 하다하다 안되면 다시 오겠노라하고 기치료 하는데 다니고 있는데 처음엔 왼팔 저림으로 잠도 잘 못자고 목을 젖히지도 못했어요. 기치료로 목을 좀 젖혀두면 밤새 자는동안 숙여지면서 목이 다시 앞으로 숙인 자세로 굳어지고 빨리 치료가 안되더라구요. 한달정도 고민끝에 슬룸베개를 주문해서 잘때 베는데 확신히 밤사이 굳는 속도가 더뎌져서 많이 호전되었습니다. 슬롬베개만으로 좋아졌다는 얘긴 아닌데 밤사이 목을 풀어주는데는 확실히 도움이 된 거같아요.,,724,★최대할인 비밀링크★ 목베개 플러스 특가,89000,수량선택: 목베개 플러스 1개,모바일(상품리뷰),5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
