리뷰ID,리뷰작성일,상품구매일,배송완료일,리뷰본문,사용자_익명ID,회원등급,상품번호,상품명,상품가격,상품옵션,리뷰작성경로,리뷰별점,태그,포토개수,동영상개수,댓글개수,댓글내용
115782,2026-06-05 00:00:00,,,"운동 전후로 용도를 나눠서 쓰고 있어요. 운동 전에 활력 모드로 5분 정도 워밍업 겸으로 쓰고, 운동 후에는 힐링 모드로 마무리해요. 모드별로 쓸 수 있는 타이밍이 다르다는 게 장점이에요.",f72c9d100536,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115783,2026-06-09 00:00:00,,,"팔꿈치가 찌릿하게 전기가 오는 것 같은 통증이 있었는데, 슬룸 쓰면서 그 빈도가 줄었어요. 劇적으로 좋아진 건 아니고 서서히 변화가 있었어요. 한 달 정도 꾸준히 쓴 결과예요.",3d81338f8da9,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115784,2026-06-08 00:00:00,,,무선 제품이라 충전하는 동안은 못 써요. 이걸 모르고 쓰려다가 당황한 적 있어요. 쓰기 전에 충전 상태 확인하는 게 필요해요. 충전 속도는 빠른 편이에요.,be2d612eae5a,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115785,2026-06-15 00:00:00,,,"팔꿈치 힘줄이 두꺼워진 느낌이 있어서 만지면 딱딱하게 느껴졌는데, 슬룸 쓰고 나서 조금 부드러워진 것 같아요. 주관적인 느낌이라 확실하진 않지만 확실히 상태가 다른 것 같아요.",d085f22fecb1,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115786,2026-06-09 00:00:00,,,M1 종합 모드가 처음 쓰는 사람한테 맞는 것 같아요. 다양한 자극이 섞여서 오는데 어느 하나가 과하지 않고 전체적으로 케어되는 느낌이에요. 익숙해지면 각 모드를 따로 써보는 것도 좋아요.,2b3296d877f4,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115787,2026-06-07 00:00:00,,,온열이랑 EMS를 같이 쓰는 게 따로 쓰는 것보다 효과가 다른 것 같아요. 온열이 근육을 이완시켜주면서 EMS 자극이 더 잘 전달되는 느낌이에요. 조합해서 쓰는 게 맞는 방법인 것 같아요.,c523f8b64e55,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115788,2026-06-10 00:00:00,,,팔꿈치 통증이 어깨까지 이어지는 느낌이 있었어요. 팔꿈치가 긴장되면 연결된 근육도 같이 당기거든요. 슬룸으로 팔꿈치 주변을 케어하고 나면 어깨까지 조금 편해지는 게 느껴졌어요.,adf519cbbd07,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115789,2026-06-05 00:00:00,,,착용 방법이 처음에 좀 헷갈렸어요. 컨트롤러 방향을 아래로 향하게 해야 하는데 반대로 했다가 다시 착용한 적 있어요. 익숙해지면 30초면 착용 완료예요.,19533034c3e8,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115790,2026-06-07 00:00:00,,,에어백 강도 1단계는 정말 가볍게 눌리는 정도예요. 마사지 초보자분이나 예민한 분들한테 맞는 단계예요. 저는 처음에 1단계로 시작해서 지금은 2~3단계 쓰고 있어요.,70b84c8bc1fd,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115791,2026-06-15 00:00:00,,,팔꿈치 통증이 날씨 변화에 민감해서 겨울이나 환절기에 특히 심해졌어요. 슬룸 온열 기능을 그 시기에 특히 많이 써요. 차갑게 굳은 관절을 따뜻하게 풀어주는 게 계절성 통증에 실제로 도움이 돼요.,4a2000dc670f,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115792,2026-06-14 00:00:00,,,"두드림 모드가 톡톡 두드리는 자극인데, 피부 표면보다 깊게 파고드는 느낌이 있어요. 신경이 예민할 때 이 모드로 쓰면 가벼우면서도 효과가 있어요. 아침에 쓰기 좋은 모드예요.",29cf11aed7d5,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115793,2026-06-09 00:00:00,,,팔꿈치 통증 때문에 잠자리에서 팔 위치를 계속 바꿨는데 슬룸 쓰고 자기 전에 케어하고 나서는 그런 게 줄었어요. 직접적인 원인은 아닌데 취침 전 루틴으로 쓰는 게 수면 질이랑 연결되는 것 같기도 해요.,71bbd8e6928f,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115794,2026-06-06 00:00:00,,,팔꿈치 통증이 있을 때 팔 전체가 무거운 느낌이 같이 오는 경우가 있어요. 슬룸으로 팔꿈치 케어하고 나면 그 무거운 느낌이 같이 빠지는 경우가 있었어요.,0503b15b139d,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115795,2026-06-02 00:00:00,,,제품 자체 품질은 기대 이상이에요. 마감이나 소재가 허름하지 않아요. 이 정도 가격대에서 이 품질이면 납득이 돼요.,1a920fe62283,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115796,2026-06-14 00:00:00,,,"온열 1단계가 38도인데 생각보다 많이 안 뜨거워요. 따뜻한 정도예요. 2단계부터 온기가 피부에 닿는 느낌이 확실해지고, 3단계는 조금 강하게 느껴져요. 개인 차이가 있을 것 같아요.",5c839c54152f,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115797,2026-06-14 00:00:00,,,"팔꿈치 통증이 있는 상태에서 운동을 계속해야 할 때, 슬룸을 운동 후 관리용으로 쓰는 게 의미 있는 것 같아요. 안 하는 것보다는 확실히 다음 날 상태가 달라요.",3b19f4007110,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115798,2026-06-06 00:00:00,,,리모컨 배터리가 별도로 있어요. 본체는 충전식인데 리모컨은 따로 충전해야 해요. 처음에 리모컨이 작동을 안 해서 당황했는데 리모컨 배터리를 따로 충전해야 한다는 걸 나중에 알았어요.,01a48c92c042,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115799,2026-06-02 00:00:00,,,전완근 에어백이 3단계 강도로 올리면 꽤 강하게 압박해요. 팔 근육이 약한 분들은 처음에 놀랄 수 있어요. 저는 지금 3단계 쓰는데 익숙해지는 데 일주일 정도 걸렸어요.,ef39afcc9059,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115800,2026-06-12 00:00:00,,,"팔꿈치 안쪽 힘줄이 당기는 게 아니라 바깥쪽 힘줄이 아픈 경우도 있는데, 슬룸 패드 위치가 두 부위를 모두 커버해요. 안쪽이냐 바깥쪽이냐에 따라 착용 방향 조금 조정하면 돼요.",e34c9bca5554,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115801,2026-06-07 00:00:00,,,15분 타이머가 생각보다 짧게 느껴져요. 쓰다 보면 벌써 끝났나 싶을 때가 있어요. 25분 옵션이 있는 게 다행이에요. 저는 주로 25분으로 쓰고 있어요.,e3bc420885e6,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115802,2026-06-09 00:00:00,,,팔꿈치 통증이 있을 때 마사지를 직접 받으러 가는 게 시간이나 비용 면에서 현실적으로 쉽지 않잖아요. 슬룸이 그 대안으로 나쁘지 않아요. 매일 집에서 할 수 있다는 게 지속성 면에서 중요한 것 같아요.,c7001ce202ef,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115803,2026-06-06 00:00:00,,,강도를 높이면 근육이 실제로 당겨지는 느낌이 있어요. 이게 불쾌한 느낌이 아니라 마사지받는 느낌이에요. 처음엔 어색한데 이 감각이 익숙해지면 낮은 강도로는 부족하게 느껴져요.,f2ee507f1f85,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115804,2026-06-10 00:00:00,,,팔꿈치 힘줄이 만성적으로 안 좋은 분들한테는 한두 번 써서 효과를 판단하기 어려워요. 최소 2~3주는 꾸준히 써봐야 변화를 느낄 수 있는 것 같아요.,20bd535dac04,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115805,2026-06-04 00:00:00,,,착용하고 TV 보거나 책 읽는 게 가능해요. 15분이나 25분 동안 팔을 고정하고 있어야 하는 게 아니라서 다른 것 하면서 자연스럽게 쓸 수 있어요. 이 부분이 습관 만드는 데 도움이 돼요.,6984ab2fb39d,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115806,2026-06-15 00:00:00,,,팔꿈치가 아프기 시작한 초기에 샀으면 더 좋았을 것 같아요. 만성이 된 다음에 쓰는 것보다 초기에 관리하는 게 훨씬 효과적인 것 같아서요. 통증이 막 생기기 시작한 분들한테 권하고 싶어요.,514d465d7ad8,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
115807,2026-06-09 00:00:00,,,"모드 전환이 버튼 하나로 순서대로 바뀌는 구조라 직관적이에요. M1부터 M5까지 순서대로 가는데, 원하는 모드로 바로 점프는 안 돼요. 이게 불편할 수도 있는데 익숙해지면 크게 불편하지 않아요.",75717cd5c584,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
115808,2026-06-17 00:00:00,,,"팔꿈치 통증이 있을 때 타이핑이나 마우스 쓰는 게 두려워서 속도를 늦추게 됐는데, 슬룸 꾸준히 쓰고 나서 그 두려움이 줄었어요. 팔꿈치 상태가 안정되니까 일할 때 덜 조심하게 됐어요.",c29175825db7,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
115809,2026-06-06 00:00:00,,,"에어백이 팽창하고 수축하는 리듬이 있어요. 이 리듬감이 처음엔 기계적으로 느껴지는데, 익숙해지면 오히려 리드미컬하게 느껴져요. 15분 지나면 끝났다는 게 아쉬울 정도예요.",89fd090bf575,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
